mfcc_The Lantis-Lampu Merah_0,mfcc_The Lantis-Lampu Merah_1,mfcc_The Lantis-Lampu Merah_2,mfcc_The Lantis-Lampu Merah_3,mfcc_The Lantis-Lampu Merah_4,mfcc_The Lantis-Lampu Merah_5,mfcc_The Lantis-Lampu Merah_6,mfcc_The Lantis-Lampu Merah_7,mfcc_The Lantis-Lampu Merah_8,mfcc_The Lantis-Lampu Merah_9,mfcc_The Lantis-Lampu Merah_10,mfcc_The Lantis-Lampu Merah_11,mfcc_The Lantis-Lampu Merah_12,mfcc_The Lantis-Lampu Merah_13,mfcc_The Lantis-Lampu Merah_14,mfcc_The Lantis-Lampu Merah_15,mfcc_The Lantis-Lampu Merah_16,mfcc_The Lantis-Lampu Merah_17,mfcc_The Lantis-Lampu Merah_18,mfcc_The Lantis-Lampu Merah_19,mfcc_The Lantis-Lampu Merah_20,mfcc_The Lantis-Lampu Merah_21,mfcc_The Lantis-Lampu Merah_22,mfcc_The Lantis-Lampu Merah_23,mfcc_The Lantis-Lampu Merah_24,mfcc_The Lantis-Lampu Merah_25,mfcc_The Lantis-Lampu Merah_26,mfcc_The Lantis-Lampu Merah_27,mfcc_The Lantis-Lampu Merah_28,mfcc_The Lantis-Lampu Merah_29,mfcc_The Lantis-Lampu Merah_30,mfcc_The Lantis-Lampu Merah_31,mfcc_The Lantis-Lampu Merah_32,mfcc_The Lantis-Lampu Merah_33,mfcc_The Lantis-Lampu Merah_34,mfcc_The Lantis-Lampu Merah_35,mfcc_The Lantis-Lampu Merah_36,mfcc_The Lantis-Lampu Merah_37,mfcc_The Lantis-Lampu Merah_38,mfcc_The Lantis-Lampu Merah_39,mfcc_The Lantis-Lampu Merah_40,mfcc_The Lantis-Lampu Merah_41,mfcc_The Lantis-Lampu Merah_42,mfcc_The Lantis-Lampu Merah_43,mfcc_The Lantis-Lampu Merah_44,mfcc_The Lantis-Lampu Merah_45,mfcc_The Lantis-Lampu Merah_46,mfcc_The Lantis-Lampu Merah_47,mfcc_The Lantis-Lampu Merah_48,mfcc_The Lantis-Lampu Merah_49,mfcc_The Lantis-Lampu Merah_50,mfcc_The Lantis-Lampu Merah_51,mfcc_The Lantis-Lampu Merah_52,mfcc_The Lantis-Lampu Merah_53,mfcc_The Lantis-Lampu Merah_54,mfcc_The Lantis-Lampu Merah_55,mfcc_The Lantis-Lampu Merah_56,mfcc_The Lantis-Lampu Merah_57,mfcc_The Lantis-Lampu Merah_58,mfcc_The Lantis-Lampu Merah_59,mfcc_The Lantis-Lampu Merah_60,mfcc_The Lantis-Lampu Merah_61,mfcc_The Lantis-Lampu Merah_62,mfcc_The Lantis-Lampu Merah_63,mfcc_The Lantis-Lampu Merah_64,mfcc_The Lantis-Lampu Merah_65,mfcc_The Lantis-Lampu Merah_66,mfcc_The Lantis-Lampu Merah_67,mfcc_The Lantis-Lampu Merah_68,mfcc_The Lantis-Lampu Merah_69,mfcc_The Lantis-Lampu Merah_70,mfcc_The Lantis-Lampu Merah_71,mfcc_The Lantis-Lampu Merah_72,mfcc_The Lantis-Lampu Merah_73
0.5411317,0.54413795,0.43212533,0.38588548,0.5111712,0.48995197,0.5077354,0.4442149,0.46040547,0.42881393,0.48385084,0.40792096,0.44472912,0.5214889,0.4665137,0.4761161,0.42353562,0.3923442,0.5093112,0.3225588,0.41111866,0.36627337,0.47646856,0.41846153,0.29379416,0.36236814,0.61407995,0.37054068,0.5416321,0.46075565,0.4747422,0.46073073,0.36854714,0.40625912,0.5255147,0.5448101,0.49856463,0.40472698,0.44391075,0.45507154,0.51684994,0.52429616,0.33459413,0.43667248,0.36614367,0.38217956,0.37898356,0.43409538,0.41817394,0.3290074,0.40227783,0.3065809,0.28030607,0.33035812,0.44816816,0.3921122,0.41126093,0.39300942,0.4410606,0.38790044,0.23840846,0.40407604,0.40985227,0.45167932,0.43618315,0.45275334,0.53210336,0.40233344,0.41898462,0.33004412,0.38272393,0.43435198,0.55968106,0.66915035
0.46320796,0.525604,0.45085043,0.011434302,0.50601405,0.41639075,0.34541893,0.37785673,0.46975464,0.23665157,0.47272784,0.3921201,0.35744864,0.5511566,0.5086611,0.29268733,0.4149044,0.36641362,0.4315439,0.26988256,0.44723445,0.2289988,0.2215994,0.44714254,0.15631312,0.23658168,0.1333288,0.30469325,0.41114262,0.5043915,0.2688895,0.41388252,0.38249493,0.1551157,0.4596398,0.5705449,0.3258355,0.45322376,0.51392734,0.33198217,0.47040382,0.5006985,0.22120091,0.46512592,0.32226297,0.24136135,0.3245391,0.20582578,0.29704446,0.24597542,0.24335408,0.16798797,0.26438272,0.2508521,0.1990576,0.3822272,0.44306102,0.2366779,0.32741338,0.33269212,0.1171916,0.36852825,0.38870284,0.22589368,0.41955498,0.45965093,0.3969647,0.42629611,0.4228649,0.24507447,0.40500942,0.46904504,0.45815375,0.66469926
0.53520775,0.5047482,0.3716902,0.23906603,0.45580867,0.4295347,0.40199673,0.34776607,0.39949325,0.39900836,0.38477564,0.46213263,0.40584975,0.52182794,0.45324683,0.43570867,0.45340332,0.36234128,0.47944123,0.34337518,0.40468234,0.34597796,0.30493698,0.39629918,0.28308335,0.37296104,0.3364653,0.37107915,0.38484952,0.442909,0.46120673,0.35313398,0.43472368,0.34899986,0.42432868,0.53349465,0.39505303,0.39692262,0.45305738,0.4003456,0.50618225,0.55027425,0.29327112,0.43549988,0.36841953,0.37029883,0.38099313,0.34968796,0.3640384,0.36804587,0.282584,0.28522018,0.3090983,0.3244821,0.35591805,0.3357353,0.4129411,0.3123189,0.30082625,0.37884486,0.24113376,0.41745323,0.3684154,0.3239751,0.42629933,0.47295964,0.4909358,0.36926758,0.43724108,0.36066416,0.37879702,0.43369225,0.53119326,0.6698465
0.42631203,0.50393933,0.43479985,0.066521764,0.45320532,0.49514833,0.22903451,0.31323683,0.41488928,0.24291305,0.3968868,0.4277508,0.36523366,0.52123433,0.4752228,0.34676984,0.43536898,0.40322465,0.41384506,0.3211702,0.438953,0.23298948,0.16925657,0.3927485,0.16123211,0.21752118,0.18258667,0.26301157,0.4508371,0.42765018,0.3655143,0.35291326,0.36448166,0.21187973,0.4601237,0.5389111,0.33800435,0.36894986,0.47043556,0.3251329,0.4947056,0.49296072,0.22154322,0.43459067,0.35605666,0.2665205,0.39676625,0.21597046,0.23419736,0.24459052,0.20493473,0.14445859,0.3014918,0.15256533,0.18966615,0.37719008,0.41290802,0.19751564,0.26349163,0.36360162,0.11753589,0.36380944,0.35240752,0.23094574,0.4239427,0.41565344,0.41339266,0.38762066,0.42613235,0.22107656,0.42134044,0.43326253,0.45473957,0.64990246
0.51746964,0.50761884,0.39225948,0.23185374,0.4743751,0.4074982,0.38737518,0.39231047,0.42553565,0.33904952,0.4248887,0.39092207,0.3902218,0.5414522,0.47222772,0.41858485,0.37072396,0.32742316,0.45809844,0.2888479,0.40819603,0.2587867,0.22673091,0.38642618,0.24476756,0.30533242,0.33014843,0.32497537,0.41449255,0.4584954,0.47325,0.37728292,0.32996187,0.3473633,0.46250334,0.5469296,0.3954947,0.40876856,0.46605724,0.40060312,0.5130148,0.5312938,0.23714878,0.43968537,0.31814334,0.30157954,0.3036991,0.26652953,0.32809198,0.25207782,0.2741289,0.29286218,0.28676426,0.24728431,0.27932724,0.3529086,0.36583275,0.2666866,0.30356586,0.33219016,0.21530761,0.41823485,0.37728226,0.30133107,0.4164743,0.42461553,0.47127533,0.34631443,0.4174704,0.299134,0.38739145,0.43308148,0.51162094,0.64836746
0.45712307,0.49142417,0.4128765,0.053078055,0.5164498,0.43725473,0.32495868,0.35393646,0.43765426,0.17384413,0.42272165,0.35395867,0.38198376,0.5242282,0.4557243,0.33573487,0.40514144,0.31491372,0.43317604,0.27392533,0.39025056,0.19929934,0.34254122,0.4138612,0.19997159,0.34409118,0.22562066,0.28571054,0.41971844,0.45244086,0.35086483,0.38452548,0.3199119,0.21900438,0.4720945,0.5319158,0.326735,0.38323978,0.443503,0.3118849,0.4232105,0.5211473,0.15061723,0.42220426,0.3310875,0.26743186,0.3588366,0.31574407,0.25800794,0.22295958,0.29980713,0.18331571,0.2810246,0.21974069,0.19770776,0.36345682,0.36490843,0.25403294,0.3352889,0.343402,0.1287822,0.40019313,0.38998935,0.22475418,0.45186394,0.45740366,0.44093594,0.34361464,0.4103849,0.21362665,0.42458132,0.43158504,0.49516004,0.6691653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09847829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013156146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040685937,0.0,0.0,0.0,0.0
1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97372246,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0000001
0.1875931,0.54830307,0.24203974,0.05671043,0.50986767,0.4607393,0.2900834,0.1427375,0.31259382,0.28910598,0.24294513,0.24103218,0.43360227,0.52428293,0.40751633,0.23994222,0.33838716,0.2482898,0.4953124,0.104196295,0.29798853,0.009756476,0.13841136,0.35557482,0.09596466,0.13579999,0.050087035,0.22805665,0.20894703,0.4423269,0.4454146,0.30337965,0.26049984,0.22127122,0.3570056,0.55361325,0.31279278,0.26245666,0.33591425,0.20885143,0.42298773,0.46435246,0.12879556,0.42101553,0.21009429,0.0,0.22785573,0.15321961,0.2370089,0.16819085,0.05170746,0.073532194,0.1254596,0.17808685,0.29001948,0.21311668,0.30787414,0.0,0.19083613,0.21619907,0.018764868,0.2792207,0.27735388,0.03581111,0.3090394,0.36288807,0.3578001,0.19044122,0.33444238,0.0,0.31117725,0.34740588,0.46050534,0.6340664
0.6139798,0.5681464,0.62604797,0.55753076,0.5428431,0.6092395,0.44374546,0.5978889,0.4981516,0.5762203,0.41366842,0.59302014,0.62956125,0.67597646,0.66151756,0.6403757,0.62757707,0.47148103,0.66874206,0.5654724,0.54858977,0.51667875,0.5409952,0.58973765,0.40892488,0.47730318,1.0,0.5482975,0.5842599,0.46113566,0.6195992,0.4219682,0.6021923,0.54128647,0.670949,0.6292848,0.48934197,0.40076447,0.53740305,0.62081444,0.6604414,0.7850739,0.36955878,0.61912507,0.54903346,0.51138806,0.5528459,0.5477835,0.5191526,0.5065514,0.48580202,0.49502745,0.46799022,0.5601702,0.5751842,0.5844121,0.56890786,0.4608552,0.5557113,0.5592359,0.4759236,0.6496577,0.54952615,0.5151539,0.6357591,0.6343133,0.67054325,0.54023206,0.605606,0.47581816,0.5701152,0.5748353,0.67247796,0.7023176
0.38663462,0.55607545,0.4377605,0.15914616,0.5056809,0.405854,0.3896604,0.36909485,0.4997311,0.2719476,0.40318626,0.42969328,0.38019583,0.542004,0.43704864,0.3632253,0.37768248,0.26747236,0.378843,0.286341,0.37725905,0.156717,0.19575624,0.39139152,0.105896264,0.29230386,0.0,0.25399676,0.42165303,0.48908466,0.32383746,0.43636513,0.3614499,0.34087652,0.45344317,0.5267796,0.29364306,0.43119976,0.38331008,0.33007926,0.47261524,0.44996548,0.19626689,0.4059991,0.3139856,0.16606934,0.32236794,0.21611705,0.24989398,0.22248675,0.21811278,0.14037623,0.29091725,0.13786136,0.182604,0.3556546,0.34121066,0.09671217,0.27683914,0.3389765,0.063728236,0.32357678,0.32381275,0.13775845,0.36954674,0.38586843,0.38648826,0.35193387,0.3973722,0.12610167,0.390691,0.390549,0.45050693,0.6703616
0.46184263,0.51469445,0.4788882,0.33144206,0.549029,0.5139104,0.6224306,0.50687706,0.4950763,0.47588193,0.4788054,0.44938964,0.5202605,0.5253415,0.52725947,0.5409439,0.49115866,0.47083107,0.55692995,0.37325144,0.46339044,0.35178226,0.37122822,0.5344048,0.3287333,0.41520786,0.5207239,0.47383034,0.56846803,0.50479937,0.5427028,0.51603574,0.4129441,0.55413234,0.6633575,0.5882735,0.5636922,0.43226647,0.473324,0.45694122,0.6078559,0.58052564,0.39159462,0.50943935,0.43809634,0.360467,0.40618607,0.3922528,0.49995804,0.31902143,0.41039088,0.39198047,0.34611425,0.32001713,0.41246775,0.44258732,0.43229008,0.3205068,0.40568686,0.43931568,0.234604,0.44232213,0.44947547,0.40198562,0.52401537,0.53432524,0.6378484,0.43009704,0.49756724,0.33882847,0.4973517,0.5067897,0.5911056,0.6809522
0.18013532,0.54806674,0.46614546,0.03358581,0.5253248,0.41455838,0.36832818,0.46871674,0.47913873,0.22944598,0.37856308,0.33743674,0.4264909,0.5821759,0.5184487,0.36004835,0.45537663,0.30973807,0.46544346,0.2843426,0.46926272,0.13996242,0.22163582,0.47030818,0.13997586,0.3227238,0.13913396,0.36658457,0.5008218,0.46756783,0.35399744,0.43173894,0.33524626,0.2630245,0.55106366,0.5499537,0.38066977,0.4444552,0.51718616,0.32814336,0.51989764,0.5848624,0.16822745,0.42270052,0.34777555,0.18690917,0.2999027,0.25568712,0.2756225,0.27797034,0.23071264,0.1953536,0.24140206,0.23971215,0.2739604,0.37604207,0.4167748,0.21734035,0.25927037,0.28634062,0.045406625,0.35107386,0.4013196,0.2445403,0.45193386,0.46628648,0.44686562,0.40008536,0.4446709,0.17473271,0.41959542,0.46797675,0.491027,0.67372555
0.5254666,0.53790534,0.4412446,0.34314638,0.5157933,0.4818465,0.5208384,0.45501193,0.4555007,0.49848503,0.44237092,0.4117419,0.46430087,0.5200978,0.47249457,0.47071275,0.4188301,0.3947361,0.5017952,0.328408,0.41096586,0.3172786,0.46900666,0.42822847,0.28817704,0.35954282,0.65389156,0.42016232,0.57164633,0.46128047,0.43956935,0.4619366,0.3676135,0.47151232,0.5473119,0.5421638,0.456754,0.398241,0.43899032,0.49394915,0.51570314,0.5210169,0.30922866,0.4370485,0.35704535,0.3154974,0.42100257,0.41122144,0.39505047,0.3261857,0.39873344,0.34819317,0.2870939,0.35457164,0.4356697,0.37432152,0.4131108,0.37479815,0.43681255,0.38417038,0.2559117,0.4034992,0.42243803,0.4207242,0.4543618,0.4430467,0.49126008,0.41078374,0.4126194,0.33785826,0.38525027,0.44344348,0.54031813,0.67292583
0.39363983,0.52845865,0.447588,0.04290174,0.51009166,0.41009703,0.3974644,0.38596973,0.4547258,0.30106175,0.42693093,0.38765067,0.42915958,0.55450374,0.5123181,0.3290071,0.4252372,0.3618076,0.4738896,0.2878568,0.45199686,0.19506307,0.23073483,0.46432078,0.17690858,0.23767689,0.12621392,0.3494624,0.4194432,0.5068003,0.27449548,0.42375562,0.378495,0.24650523,0.4822199,0.56485754,0.3842515,0.4503127,0.5084491,0.38194367,0.46945256,0.507667,0.23493558,0.47506896,0.31669432,0.21225947,0.35121936,0.2146503,0.33371767,0.24968232,0.25608274,0.21550229,0.26289606,0.29369164,0.26834732,0.37524047,0.4486672,0.20605601,0.3257782,0.32290772,0.1441822,0.36940822,0.3893234,0.23752111,0.41757578,0.4469696,0.42512384,0.41009945,0.42953712,0.25184366,0.3841876,0.4735624,0.48300624,0.67144036
0.55275893,0.5093924,0.36322284,0.2741009,0.45710304,0.43203834,0.43540066,0.3549059,0.39994204,0.44372952,0.346086,0.46066573,0.48399097,0.5246815,0.46049616,0.44451997,0.46385285,0.3515258,0.4831795,0.36291093,0.41533238,0.28116095,0.31004927,0.41901302,0.27488428,0.3489551,0.36302876,0.38523567,0.39548096,0.4472681,0.4732044,0.3602306,0.4437278,0.38479593,0.4323874,0.5220588,0.4249573,0.39788014,0.4489673,0.42989093,0.5131973,0.5296196,0.2939338,0.45269114,0.3787411,0.32232714,0.42139235,0.37455493,0.36298567,0.35658604,0.29443327,0.30757433,0.30945376,0.36513415,0.39554662,0.34117216,0.41528136,0.27678084,0.30610496,0.36599442,0.26961595,0.43115228,0.35932666,0.29888853,0.4278431,0.4529531,0.468128,0.37054327,0.4390771,0.32633683,0.36838305,0.4283961,0.52719027,0.6729744
0.31834352,0.49761218,0.41569102,0.10293408,0.45832178,0.5029812,0.28088868,0.30929658,0.41398165,0.29495436,0.3420282,0.4346719,0.4394478,0.51310354,0.48595715,0.37668946,0.44938204,0.39567143,0.44657338,0.32069004,0.4401228,0.19468616,0.158068,0.40602246,0.16844983,0.19281955,0.23069304,0.32536235,0.45253354,0.4379482,0.3941211,0.36027756,0.37395835,0.24949846,0.45559642,0.531985,0.38388473,0.36401683,0.46854892,0.37071377,0.48235798,0.50906837,0.24467883,0.45229414,0.37901372,0.21794203,0.42172113,0.23191163,0.25009796,0.23206112,0.1669777,0.21110518,0.32284263,0.21420266,0.26514494,0.36653358,0.42754847,0.13195565,0.27257392,0.36414385,0.1781979,0.39002615,0.35336939,0.25209382,0.43645686,0.42019132,0.43700057,0.38974175,0.43539107,0.20141204,0.41951293,0.44141582,0.47027442,0.6566492
0.4619894,0.51289976,0.40620357,0.2668471,0.48867184,0.4132416,0.40648204,0.3875563,0.42749462,0.38633624,0.36637354,0.38572058,0.435512,0.53276247,0.47528598,0.42012244,0.38784128,0.32491952,0.46864137,0.2710337,0.41555312,0.21699244,0.22200903,0.40300697,0.23544131,0.28319505,0.39445788,0.37087026,0.41561174,0.4604202,0.44439223,0.3805026,0.3439386,0.36542854,0.46700504,0.5458196,0.4017033,0.40057927,0.4761327,0.40630898,0.52232426,0.55312294,0.23493867,0.440176,0.3230008,0.2372362,0.33351564,0.2649497,0.34753692,0.241897,0.24689315,0.32952112,0.29302493,0.26902547,0.29658875,0.33852655,0.38937092,0.20769355,0.29474404,0.33654678,0.24571022,0.4094131,0.3798911,0.2933295,0.43451822,0.41518098,0.47970718,0.34109172,0.43095037,0.26381102,0.38863558,0.44590783,0.5067502,0.648562
0.33597514,0.5029017,0.42690736,0.050039068,0.51953745,0.43399653,0.37435317,0.3578921,0.4295908,0.22202042,0.38021946,0.36436278,0.45725128,0.51390743,0.45520929,0.32430974,0.42585525,0.3176871,0.47221738,0.2894497,0.40593082,0.15419209,0.35365584,0.42752597,0.20763637,0.3391355,0.26133808,0.35759613,0.4142965,0.4523708,0.3404655,0.39843363,0.33031014,0.28451324,0.49249417,0.53338385,0.38182,0.38262388,0.44461405,0.36008793,0.44207674,0.5053519,0.16641319,0.42870817,0.3452252,0.18823785,0.39124265,0.32741725,0.32232818,0.21447761,0.27236503,0.22277148,0.27089688,0.23442599,0.2251095,0.36444837,0.39065096,0.22134426,0.32941324,0.33623022,0.17217422,0.3975822,0.38563213,0.26771712,0.45943797,0.44569114,0.4700966,0.33955753,0.41920567,0.19925684,0.43132043,0.44207203,0.4960299,0.6705959
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02953668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.861135,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0
0.30592144,0.56097764,0.19757786,0.038947314,0.50411993,0.48020378,0.33774355,0.16996975,0.26472032,0.25065315,0.22650087,0.25933924,0.45053896,0.52831143,0.42626068,0.17454083,0.35089087,0.25737935,0.47661954,0.12495412,0.3140884,0.14831042,0.12240659,0.36179328,0.122177444,0.1425127,0.09023023,0.29238015,0.22108163,0.4391822,0.4221619,0.31989688,0.266837,0.19515786,0.35659996,0.5555422,0.3173896,0.2705177,0.3288386,0.18046969,0.4160862,0.4437849,0.12400679,0.41739038,0.2015971,0.09517178,0.23229533,0.13244116,0.25163984,0.15131101,0.033717617,0.123269185,0.15922531,0.24146655,0.3119984,0.22795396,0.3075506,0.0,0.19936742,0.21855831,0.04277709,0.26769358,0.2845607,0.048846915,0.29477957,0.3513338,0.32935447,0.20295608,0.34365153,0.07015699,0.33572423,0.3670093,0.44535822,0.63674134
0.6453309,0.5863213,0.5701851,0.51200974,0.5346425,0.63567895,0.46318236,0.5940266,0.45054772,0.55902565,0.39201605,0.6087158,0.6497678,0.6661591,0.67918813,0.6401868,0.6388906,0.45667604,0.6976062,0.5669693,0.5602255,0.5892358,0.53958255,0.58755755,0.43792588,0.4522128,1.0,0.5442811,0.5835241,0.47004592,0.597281,0.43053967,0.6047115,0.57939625,0.6847634,0.618894,0.5159203,0.39430714,0.5300231,0.6479837,0.65480447,0.74926233,0.40175828,0.6229606,0.54981446,0.52915776,0.54389435,0.5551368,0.5427121,0.49860942,0.48515436,0.53189397,0.44607174,0.5641799,0.54191726,0.5935782,0.53851426,0.4593835,0.5600747,0.5368716,0.49955237,0.65052783,0.5482817,0.5205735,0.6187516,0.63673747,0.6674218,0.5527933,0.61782914,0.52699065,0.5669034,0.5763587,0.6703249,0.7134277
0.43456075,0.5736883,0.39865083,0.18891208,0.5034594,0.40747842,0.42436057,0.36875695,0.4398833,0.26114437,0.40515715,0.44896424,0.4000777,0.5431829,0.44109058,0.36685565,0.38958588,0.27563626,0.3869514,0.30918086,0.39015132,0.24298508,0.20559606,0.408826,0.10738642,0.28839552,0.0,0.34609327,0.40625063,0.49128807,0.3338885,0.4567159,0.3511358,0.3535622,0.46371287,0.52164245,0.324315,0.42790112,0.38167283,0.36569303,0.48500407,0.4398036,0.21911329,0.40883398,0.31227154,0.24221635,0.31358188,0.19816819,0.26495332,0.22915834,0.21464361,0.21331465,0.28891078,0.21974346,0.20981073,0.3621714,0.34443995,0.08651394,0.29975793,0.3335291,0.09610597,0.32628605,0.3170309,0.21185309,0.3592762,0.3792791,0.38140297,0.36521998,0.39966556,0.22843069,0.38075924,0.39708048,0.4422181,0.67031324
0.5278373,0.52530116,0.44660133,0.35185352,0.5509307,0.5292318,0.6290616,0.50105673,0.4782875,0.4337831,0.47018778,0.47984934,0.5326607,0.5261299,0.52103424,0.5365372,0.48920846,0.46847495,0.56158173,0.39716625,0.47361475,0.37209377,0.405319,0.5449653,0.30331844,0.40677664,0.49850678,0.52080417,0.5649957,0.50924647,0.5180222,0.5271877,0.39118758,0.54799247,0.66225463,0.59661347,0.5642106,0.42465997,0.4641384,0.460832,0.6034644,0.5760522,0.38888824,0.5148034,0.45395452,0.371771,0.39929745,0.38422966,0.49600014,0.3055691,0.41359463,0.40070155,0.34708726,0.35327625,0.42040187,0.44732502,0.43606853,0.33817458,0.41463816,0.43332452,0.2194097,0.4488724,0.46691847,0.43206102,0.51740664,0.5402819,0.60604423,0.42149767,0.5062979,0.36568457,0.49694586,0.49092254,0.58647466,0.67966837
0.28171754,0.5528527,0.43852985,0.06430005,0.5216394,0.4389098,0.3923452,0.47124195,0.41060814,0.2528724,0.36925828,0.34351662,0.4532084,0.5772384,0.5273666,0.3650147,0.44492772,0.32266662,0.4939991,0.30609596,0.4901493,0.24660097,0.272169,0.4815916,0.154414,0.32888684,0.13149843,0.4277684,0.49350291,0.4822166,0.3672858,0.44622922,0.31656793,0.31605208,0.55266684,0.55061394,0.42165163,0.43706462,0.50958645,0.35974085,0.5142906,0.5678278,0.19504413,0.4251707,0.3462516,0.27985016,0.31098247,0.25139165,0.28736585,0.26342535,0.2194967,0.26381895,0.24398232,0.28514832,0.29067764,0.38164893,0.44035602,0.24650985,0.26703575,0.2844091,0.08240816,0.33506545,0.4019298,0.27618974,0.4565962,0.45458102,0.4330122,0.41197437,0.46105868,0.27261037,0.42227143,0.4614513,0.5097768,0.6822112
0.5478753,0.5458743,0.41641673,0.31475887,0.5022108,0.49911025,0.5241612,0.45338792,0.40927634,0.4793604,0.4216772,0.42648992,0.47827497,0.5278913,0.4844242,0.44486955,0.4396782,0.4091558,0.50030094,0.33283013,0.42117116,0.36201,0.47947657,0.44730362,0.28977168,0.36327448,0.6288315,0.4520643,0.5839039,0.4670536,0.41409817,0.4770603,0.35793176,0.50631154,0.551659,0.54009354,0.4532845,0.4040761,0.42423493,0.47393572,0.52273834,0.536304,0.3202839,0.43330464,0.34769356,0.35484707,0.4212305,0.39339417,0.3875943,0.31858552,0.37145132,0.38656265,0.29369006,0.36867654,0.41822714,0.3844548,0.41206637,0.37262607,0.44998205,0.39434996,0.27880597,0.38599548,0.41101012,0.40776795,0.44699365,0.42493147,0.46360153,0.40761775,0.42886907,0.39485678,0.40804878,0.45509785,0.51349944,0.67821544
0.4176943,0.5329532,0.4321334,0.04849101,0.51426625,0.4268768,0.41744038,0.37733564,0.43711472,0.27711916,0.41577962,0.4103115,0.4819813,0.5717203,0.5321142,0.34793705,0.44009027,0.3757067,0.50501275,0.3081158,0.4612798,0.26697442,0.25245416,0.47433105,0.21209079,0.2553091,0.14511883,0.42088744,0.40602854,0.5070889,0.2948465,0.44240364,0.37522286,0.27417728,0.48866263,0.5651561,0.4165422,0.4591785,0.48244706,0.3984697,0.46687344,0.5080254,0.26919702,0.48077047,0.33463293,0.30887806,0.34840378,0.19823854,0.34886673,0.26319313,0.2328556,0.29069588,0.29381698,0.3374418,0.30520055,0.38262135,0.4486975,0.1725013,0.32369807,0.32210863,0.20682432,0.35701773,0.38985726,0.27354604,0.4078978,0.4325855,0.42691907,0.41960052,0.44827846,0.29591736,0.39740458,0.47422212,0.46786866,0.6745338
0.5655174,0.5186262,0.35560903,0.26327997,0.45488712,0.45408195,0.44819936,0.3735591,0.38894677,0.41461512,0.34192127,0.4902115,0.4766241,0.52879614,0.46884355,0.40607303,0.4665182,0.37003803,0.4868288,0.37372226,0.42019457,0.29707506,0.3262979,0.4233108,0.30800653,0.3514235,0.36859593,0.41003132,0.37821957,0.4566602,0.46651444,0.3800517,0.4377311,0.39529347,0.4379742,0.50833166,0.42433262,0.40197033,0.44017822,0.4048511,0.5215536,0.5153383,0.2987951,0.4457669,0.37869322,0.33934584,0.42008927,0.37641433,0.378412,0.36015508,0.29401577,0.331617,0.32049307,0.3938619,0.40943366,0.34011263,0.41471234,0.21865684,0.31306657,0.35175836,0.28266874,0.42562154,0.36595854,0.30369368,0.42616743,0.43627828,0.4585329,0.3740304,0.4359281,0.33321807,0.38330242,0.4346455,0.5083441,0.68386835
